"","Temp.C","temp.Cat","trial","treatment","genotype","fragment.ID","individual.ID","rate.type","umol.cm2.hr","log.rate","K"
"264",31.320709565,"34",3404,"T1","M6","M601a","M601","GP",0.468161752,0.384011109408475,304.470709565
"265",31.41614239,"27",2701,"T1","M6","M601b","M601","GP",1.121824333,0.752276253070405,304.56614239
"266",31.288192515,"28",2802,"T1","M6","M601b","M601","GP",1.306673951,0.835806638904459,304.438192515
"267",31.31369879,"29",2904,"T1","M6","M601b","M601","GP",1.447960634,0.895255283638428,304.46369879
"268",31.286240605,"30",3005,"T1","M6","M601b","M601","GP",0.696197175,0.528388789456515,304.436240605
"269",31.229983105,"31",3101,"T1","M6","M601b","M601","GP",1.569125095,0.943565410986605,304.379983105
"270",31.238778995,"32",3203,"T1","M6","M601b","M601","GP",1.395455707,0.873573487084519,304.388778995
"271",31.256068605,"33",3304,"T1","M6","M601b","M601","GP",0.938069658,0.661692456063086,304.406068605
"272",31.235567175,"34",3406,"T1","M6","M601b","M601","GP",0.33687789,0.290336962610027,304.385567175
"273",31.321951975,"27",2704,"T1","M6","M601c","M601","GP",0.921200998,0.652950510275397,304.471951975
"274",31.252267745,"28",2806,"T1","M6","M601c","M601","GP",0.898135957,0.640872329339905,304.402267745
"275",31.316854405,"29",2901,"T1","M6","M601c","M601","GP",1.454018196,0.897726761094156,304.466854405
"276",31.32580415,"30",3003,"T1","M6","M601c","M601","GP",1.077598925,0.731212863942317,304.47580415
"277",31.363457575,"31",3105,"T1","M6","M601c","M601","GP",1.243643437,0.808101078867559,304.513457575
"278",31.21954279,"32",3206,"T1","M6","M601c","M601","GP",0.692235481,0.526050424668193,304.36954279
"279",31.419540525,"33",3302,"T1","M6","M601c","M601","GP",0.827998215,0.603221496554457,304.569540525
"280",31.421600225,"34",3403,"T1","M6","M601c","M601","GP",0.309805362,0.269878547548209,304.571600225
"281",31.336803295,"27",2705,"T1","M6","M601d","M601","GP",0.843490883,0.6116609931957,304.486803295
"282",31.297544525,"28",2801,"T1","M6","M601d","M601","GP",0.928615367,0.656802319018433,304.447544525
"283",31.33400728,"29",2902,"T1","M6","M601d","M601","GP",1.161288651,0.77070464148761,304.48400728
"284",31.294099475,"30",3004,"T1","M6","M601d","M601","GP",0.69979832,0.53050960873033,304.444099475
"285",31.389877075,"31",3106,"T1","M6","M601d","M601","GP",0.897283464,0.64042310730683,304.539877075
"286",31.19768445,"32",3201,"T1","M6","M601d","M601","GP",1.184604618,0.781434859313197,304.34768445
"287",31.313615665,"33",3303,"T1","M6","M601d","M601","GP",0.782337733,0.57792583578244,304.463615665
"288",31.35893987,"34",3404,"T1","M6","M601d","M601","GP",0.273269193,0.241587760692134,304.50893987
"289",32.58202413,"27",2701,"T2","M6","M602a","M602","GP",0.871503758,0.626742256375292,305.73202413
"290",32.555130425,"28",2803,"T2","M6","M602a","M602","GP",0.981848479,0.684029984448626,305.705130425
"291",32.522805715,"29",2904,"T2","M6","M602a","M602","GP",0.973433558,0.679774948465087,305.672805715
"292",32.432220355,"30",3006,"T2","M6","M602a","M602","GP",0.448460247,0.370501093597992,305.582220355
"293",32.53686138,"31",3102,"T2","M6","M602a","M602","GP",1.111211509,0.747261957594165,305.68686138
"294",32.45448318,"32",3203,"T2","M6","M602a","M602","GP",0.927342878,0.656142307179434,305.60448318
"295",32.40641242,"33",3305,"T2","M6","M602a","M602","GP",0.569398326,0.450692314060992,305.55641242
"296",32.40609059,"34",3406,"T2","M6","M602a","M602","GP",0.205398307,0.186810057552796,305.55609059
"297",32.53658879,"27",2706,"T2","M6","M602b","M602","GP",0.680333241,0.518992131482968,305.68658879
"298",32.48985324,"28",2802,"T2","M6","M602b","M602","GP",0.827677008,0.603045765954099,305.63985324
"299",32.54473889,"29",2903,"T2","M6","M602b","M602","GP",0.968108591,0.677072975461451,305.69473889
"300",32.46202605,"30",3005,"T2","M6","M602b","M602","GP",0.496145071,0.40289184744433,305.61202605
"301",32.404944755,"31",3101,"T2","M6","M602b","M602","GP",1.173485921,0.776332293854992,305.554944755
"302",32.376713815,"32",3202,"T2","M6","M602b","M602","GP",1.05291605,0.719261245822251,305.526713815
"303",32.55712422,"33",3304,"T2","M6","M602b","M602","GP",0.631684981,0.489613211561893,305.70712422
"304",32.479852835,"34",3405,"T2","M6","M602b","M602","GP",0.249823551,0.223002382150312,305.629852835
"305",32.53213633,"27",2705,"T2","M6","M602c","M602","GP",0.923676793,0.65423835112588,305.68213633
"306",32.328447755,"28",2801,"T2","M6","M602c","M602","GP",1.02446217,0.705304070220159,305.478447755
"307",32.51233687,"29",2902,"T2","M6","M602c","M602","GP",1.104025806,0.743852560009372,305.66233687
"308",32.466736915,"30",3004,"T2","M6","M602c","M602","GP",0.654843023,0.503706154179409,305.616736915
"309",32.325335055,"31",3106,"T2","M6","M602c","M602","GP",0.777257959,0.575071704084414,305.475335055
"310",32.505297345,"32",3201,"T2","M6","M602c","M602","GP",1.171414173,0.77537864791967,305.655297345
"311",32.47950288,"33",3303,"T2","M6","M602c","M602","GP",0.607763511,0.47484408966725,305.62950288
"312",32.419153505,"34",3404,"T2","M6","M602c","M602","GP",0.215680264,0.195303808179511,305.569153505
"313",32.386175265,"27",2703,"T2","M6","M602d","M602","GP",0.888675206,0.635875634085447,305.536175265
"314",32.39670963,"28",2805,"T2","M6","M602d","M602","GP",0.824807792,0.601474662035917,305.54670963
"315",32.40149262,"29",2906,"T2","M6","M602d","M602","GP",0.77925911,0.576197047319024,305.55149262
"316",32.45038575,"30",3002,"T2","M6","M602d","M602","GP",1.036417203,0.711191990761295,305.60038575
"317",32.339457395,"31",3104,"T2","M6","M602d","M602","GP",1.150190638,0.765556507045932,305.489457395
"318",32.342868145,"32",3205,"T2","M6","M602d","M602","GP",0.869712273,0.625784554322225,305.492868145
"319",32.447311195,"33",3301,"T2","M6","M602d","M602","GP",0.845496092,0.612748125902363,305.597311195
"320",32.413366325,"34",3402,"T2","M6","M602d","M602","GP",0.214525411,0.194353392254793,305.563366325
"321",32.37944494,"27",2704,"T3","M6","M603a","M603","GP",0.906970787,0.645516007675567,305.52944494
"322",32.44435799,"28",2806,"T3","M6","M603a","M603","GP",0.895527917,0.639497383905891,305.59435799
"323",32.462226215,"29",2901,"T3","M6","M603a","M603","GP",1.130077712,0.756158463562833,305.612226215
"324",32.47530242,"30",3003,"T3","M6","M603a","M603","GP",1.037783984,0.711862935070886,305.62530242
"325",32.388508985,"31",3105,"T3","M6","M603a","M603","GP",1.064479242,0.724878011558656,305.538508985
"326",32.38730723,"32",3206,"T3","M6","M603a","M603","GP",0.577729589,0.455986844621475,305.53730723
"327",32.456493975,"33",3302,"T3","M6","M603a","M603","GP",0.702863039,0.532310975075896,305.606493975
"328",32.31831103,"34",3403,"T3","M6","M603a","M603","GP",0.25641441,0.228261957893883,305.46831103
"329",32.55467974,"27",2706,"T3","M6","M603b","M603","GP",0.696666052,0.528665179615278,305.70467974
"330",32.496222465,"28",2801,"T3","M6","M603b","M603","GP",0.840795977,0.610198074273789,305.646222465
"331",32.37126328,"29",2903,"T3","M6","M603b","M603","GP",0.915626699,0.650044827058849,305.52126328
"332",32.56344148,"30",3004,"T3","M6","M603b","M603","GP",0.596668734,0.467919417534669,305.71344148
"333",32.519777345,"31",3106,"T3","M6","M603b","M603","GP",0.763984401,0.567575114574979,305.669777345
"334",32.480980655,"32",3202,"T3","M6","M603b","M603","GP",1.11410967,0.748633764058912,305.630980655
"335",32.28836503,"33",3303,"T3","M6","M603b","M603","GP",0.744904933,0.55670007451416,305.43836503
"336",32.48209671,"34",3405,"T3","M6","M603b","M603","GP",0.243028035,0.217550366578333,305.63209671
"337",33.12116363,"27",2706,"T3","M6","M603c","M603","GP",0.757758871,0.564039628877174,306.27116363
"338",33.08150393,"28",2802,"T3","M6","M603c","M603","GP",0.944667494,0.665091008214422,306.23150393
"339",33.015058935,"29",2903,"T3","M6","M603c","M603","GP",0.998754359,0.692524166026688,306.165058935
"340",33.036622965,"30",3005,"T3","M6","M603c","M603","GP",0.553893932,0.440763994789734,306.186622965
"341",33.05494463,"31",3101,"T3","M6","M603c","M603","GP",1.088323283,0.736361487058605,306.20494463
"342",33.083059005,"32",3202,"T3","M6","M603c","M603","GP",1.062380635,0.723860963612544,306.233059005
"343",33.174922625,"33",3304,"T3","M6","M603c","M603","GP",0.691953238,0.52588362368628,306.324922625
"344",32.98174191,"34",3405,"T3","M6","M603c","M603","GP",0.218365571,0.197510264648677,306.13174191
"345",33.226481185,"27",2702,"T3","M6","M603d","M603","GP",0.988476983,0.687369010542041,306.376481185
"346",33.203642755,"28",2804,"T3","M6","M603d","M603","GP",1.049554581,0.717622491981152,306.353642755
"347",33.158120295,"29",2905,"T3","M6","M603d","M603","GP",1.084028306,0.734302706332468,306.308120295
"348",33.013744635,"30",3001,"T3","M6","M603d","M603","GP",1.298171337,0.832113735829064,306.163744635
"349",33.117356915,"31",3103,"T3","M6","M603d","M603","GP",1.302669633,0.834069159832053,306.267356915
"350",33.008670785,"32",3204,"T3","M6","M603d","M603","GP",1.221947054,0.798383862850737,306.158670785
"351",33.00910734,"33",3306,"T3","M6","M603d","M603","GP",0.544512905,0.434708588796432,306.15910734
"352",33.12987064,"34",3401,"T3","M6","M603d","M603","GP",0.333176919,0.287564754820337,306.27987064
"353",33.27791239,"27",2706,"C","M6","M60Ca","M60C","GP",0.740932937,0.554421140227947,306.42791239
"354",33.17628505,"28",2802,"C","M6","M60Ca","M60C","GP",0.970870946,0.678475549618995,306.32628505
"355",33.11838559,"29",2903,"C","M6","M60Ca","M60C","GP",0.986513507,0.686381095645323,306.26838559
"356",33.141422645,"30",3005,"C","M6","M60Ca","M60C","GP",0.528698938,0.424417006316688,306.291422645
"357",33.234129785,"31",3101,"C","M6","M60Ca","M60C","GP",1.212462029,0.79410593571878,306.384129785
"358",33.12939257,"32",3202,"C","M6","M60Ca","M60C","GP",1.139945572,0.76078039506546,306.27939257
"359",33.21998648,"33",3304,"C","M6","M60Ca","M60C","GP",0.597208966,0.468257709764927,306.36998648
"360",33.180355475,"34",3405,"C","M6","M60Ca","M60C","GP",0.183293141,0.168301348890266,306.330355475
"361",33.11741915,"27",2704,"C","M6","M60Cb","M60C","GP",0.881581251,0.632112514280519,306.26741915
"362",33.13844721,"28",2805,"C","M6","M60Cb","M60C","GP",0.833239909,0.606084843544603,306.28844721
"363",33.26058838,"29",2901,"C","M6","M60Cb","M60C","GP",1.092150286,0.738192382054542,306.41058838
"364",33.179211335,"30",3002,"C","M6","M60Cb","M60C","GP",0.906363896,0.645197708310012,306.329211335
"365",33.230027065,"31",3104,"C","M6","M60Cb","M60C","GP",1.011009743,0.698636955632085,306.380027065
"366",33.14598954,"32",3206,"C","M6","M60Cb","M60C","GP",0.591827351,0.464882633676975,306.29598954
"367",33.093841335,"33",3301,"C","M6","M60Cb","M60C","GP",0.7884598,0.581354802528345,306.243841335
"368",33.25299153,"34",3403,"C","M6","M60Cb","M60C","GP",0.222288161,0.200724643915998,306.40299153
"369",32.974775725,"27",2706,"C","M6","M60Cc","M60C","GP",0.780604495,0.576952910584215,306.124775725
"370",33.018056475,"28",2801,"C","M6","M60Cc","M60C","GP",0.871976369,0.626994754578289,306.168056475
"371",33.21034995,"29",2903,"C","M6","M60Cc","M60C","GP",0.994001107,0.690143226704989,306.36034995
"372",33.072978985,"30",3004,"C","M6","M60Cc","M60C","GP",0.576234368,0.455038691039252,306.222978985
"373",33.094313525,"31",3106,"C","M6","M60Cc","M60C","GP",0.762573913,0.566775191278879,306.244313525
"374",33.130887935,"32",3202,"C","M6","M60Cc","M60C","GP",1.088036834,0.736224310669393,306.280887935
"375",33.144474,"33",3303,"C","M6","M60Cc","M60C","GP",0.726774461,0.546255194805243,306.294474
"376",33.02319064,"34",3405,"C","M6","M60Cc","M60C","GP",0.132312243,0.124261774784922,306.17319064
"377",33.206904665,"27",2705,"C","M6","M60Cd","M60C","GP",0.800510323,0.588070137497744,306.356904665
"378",33.0637045,"28",2801,"C","M6","M60Cd","M60C","GP",0.948343629,0.666979590587555,306.2137045
"379",33.182787155,"29",2902,"C","M6","M60Cd","M60C","GP",1.086564897,0.735519123848783,306.332787155
"380",33.144113265,"30",3004,"C","M6","M60Cd","M60C","GP",0.643200054,0.496645593054863,306.294113265
"381",33.13343354,"31",3106,"C","M6","M60Cd","M60C","GP",0.73093276,0.548660430841103,306.28343354
"382",32.994130505,"32",3201,"C","M6","M60Cd","M60C","GP",1.242220902,0.807466848788277,306.144130505
"383",33.200718715,"33",3303,"C","M6","M60Cd","M60C","GP",0.756793072,0.563490028791601,306.350718715
"384",33.16693719,"34",3404,"C","M6","M60Cd","M60C","GP",0.238324482,0.213759241696794,306.31693719
"385",26.411042815,"27",2706,"T1","K2","K201a","K201","R",0.424067001,0.353516863146953,299.561042815
"386",26.285931415,"28",2801,"T1","K2","K201a","K201","R",0.473975972,0.387963492413112,299.435931415
"387",26.442051465,"29",2903,"T1","K2","K201a","K201","R",0.450002316,0.371565153672587,299.592051465
"388",26.34798866,"30",3004,"T1","K2","K201a","K201","R",0.523097009,0.420745767879268,299.49798866
"389",26.40792688,"31",3106,"T1","K2","K201a","K201","R",0.476526511,0.389692377340341,299.55792688
"390",26.495725565,"32",3202,"T1","K2","K201a","K201","R",0.575194017,0.454378450087724,299.645725565
"391",26.427346165,"33",3303,"T1","K2","K201a","K201","R",0.547466828,0.436619289482566,299.577346165
"392",26.42070666,"34",3405,"T1","K2","K201a","K201","R",0.487635384,0.397187868749865,299.57070666
"393",26.418751425,"27",2703,"T1","K2","K201b","K201","R",0.440743931,0.365159598936386,299.568751425
"394",26.454835115,"28",2805,"T1","K2","K201b","K201","R",0.443637932,0.367166269418014,299.604835115
"395",26.296779,"29",2906,"T1","K2","K201b","K201","R",0.394691561,0.332673287600601,299.446779
"396",26.486800255,"30",3002,"T1","K2","K201b","K201","R",0.505252,0.408960326044481,299.636800255
"397",26.35641924,"31",3104,"T1","K2","K201b","K201","R",0.530401043,0.425529820664845,299.50641924
"398",26.23352487,"32",3205,"T1","K2","K201b","K201","R",0.461092488,0.379184435350812,299.38352487
"399",26.40047864,"33",3301,"T1","K2","K201b","K201","R",0.510523342,0.412456174886396,299.55047864
"400",26.26095583,"34",3402,"T1","K2","K201b","K201","R",0.474471053,0.388299317340916,299.41095583
"401",26.396846925,"27",2701,"T1","K2","K201c","K201","R",0.406892379,0.341383285512381,299.546846925
"402",26.40850227,"28",2803,"T1","K2","K201c","K201","R",0.413620773,0.346154337020075,299.55850227
"403",26.28914571,"29",2904,"T1","K2","K201c","K201","R",0.463098913,0.380556729458637,299.43914571
"404",26.22156436,"30",3006,"T1","K2","K201c","K201","R",0.462109893,0.379880524713419,299.37156436
"405",26.32101657,"31",3102,"T1","K2","K201c","K201","R",0.561775774,0.44582349053694,299.47101657
"406",26.438263855,"32",3203,"T1","K2","K201c","K201","R",0.534684648,0.428324918890914,299.588263855
"407",26.31917945,"33",3305,"T1","K2","K201c","K201","R",0.478444158,0.390990290236276,299.46917945
"408",26.422506205,"34",3406,"T1","K2","K201c","K201","R",0.410245911,0.343764094147838,299.572506205
"409",26.425956665,"27",2704,"T1","K2","K201d","K201","R",0.394142849,0.332279781263248,299.575956665
"410",26.424582585,"28",2805,"T1","K2","K201d","K201","R",0.482680592,0.393851660322397,299.574582585
"411",26.464896135,"29",2901,"T1","K2","K201d","K201","R",0.508805347,0.411318176766704,299.614896135
"412",26.344990565,"30",3002,"T1","K2","K201d","K201","R",0.34841087,0.298926765751387,299.494990565
"413",26.33136031,"31",3104,"T1","K2","K201d","K201","R",0.566082748,0.448577436530208,299.48136031
"414",26.34300791,"32",3206,"T1","K2","K201d","K201","R",0.498594861,0.404527909741606,299.49300791
"415",26.469831565,"33",3301,"T1","K2","K201d","K201","R",0.559392766,0.444296492918899,299.619831565
"416",26.27403809,"34",3403,"T1","K2","K201d","K201","R",0.405800471,0.340606870800158,299.42403809
"417",26.31821738,"27",2706,"T2","K2","K202a","K202","R",0.443181796,0.366850256610306,299.46821738
"418",26.40407251,"28",2801,"T2","K2","K202a","K202","R",0.503080576,0.407516719446974,299.55407251
"419",26.456289475,"29",2903,"T2","K2","K202a","K202","R",0.472985481,0.387291280676993,299.606289475
"420",26.46780414,"30",3004,"T2","K2","K202a","K202","R",0.494450185,0.401758369968192,299.61780414
"421",26.378185845,"31",3106,"T2","K2","K202a","K202","R",0.598064601,0.468793272684665,299.528185845
"422",26.36363632,"32",3202,"T2","K2","K202a","K202","R",0.548938119,0.437569611637395,299.51363632
"423",26.34473143,"33",3303,"T2","K2","K202a","K202","R",0.610175146,0.476342959414971,299.49473143
"424",26.41858541,"34",3405,"T2","K2","K202a","K202","R",0.433758283,0.360299166602559,299.56858541
"425",26.417124825,"27",2704,"T2","K2","K202b","K202","R",0.364047422,0.310456325679087,299.567124825
"426",26.435232395,"28",2806,"T2","K2","K202b","K202","R",0.384398009,0.325265394609858,299.585232395
"427",26.33052757,"29",2901,"T2","K2","K202b","K202","R",0.40509443,0.340104510491634,299.48052757
"428",26.35410647,"30",3003,"T2","K2","K202b","K202","R",0.469395814,0.384851305418167,299.50410647
"429",26.34727936,"31",3105,"T2","K2","K202b","K202","R",0.403624115,0.339057545400081,299.49727936
"430",26.288387995,"32",3206,"T2","K2","K202b","K202","R",0.435413866,0.361453215992257,299.438387995
"431",26.28127358,"33",3302,"T2","K2","K202b","K202","R",0.467941947,0.383861383770047,299.43127358
"432",26.37220693,"34",3403,"T2","K2","K202b","K202","R",0.300086504,0.262430803792163,299.52220693
"433",27.0920342,"27",2703,"T2","K2","K202c","K202","R",0.423085583,0.352827459955578,300.2420342
"434",27.124964555,"28",2804,"T2","K2","K202c","K202","R",0.403493512,0.338964494080223,300.274964555
"435",27.165666485,"29",2906,"T2","K2","K202c","K202","R",0.435619121,0.361596199372301,300.315666485
"436",27.17359155,"30",3001,"T2","K2","K202c","K202","R",0.440319824,0.364865188927356,300.32359155
"437",27.180141105,"31",3103,"T2","K2","K202c","K202","R",0.588932169,0.46306219878943,300.330141105
"438",27.05098725,"32",3205,"T2","K2","K202c","K202","R",0.378270484,0.320829440702625,300.20098725
"439",27.13296287,"33",3306,"T2","K2","K202c","K202","R",0.441669152,0.365801575644883,300.28296287
"440",27.179737005,"34",3402,"T2","K2","K202c","K202","R",0.390334727,0.329544528943703,300.329737005
"441",26.975087165,"27",2705,"T2","K2","K202d","K202","R",0.405260448,0.340222657848391,300.125087165
"442",27.165024415,"28",2806,"T2","K2","K202d","K202","R",0.439298707,0.364155985932718,300.315024415
"443",27.00744033,"29",2902,"T2","K2","K202d","K202","R",0.469484299,0.38491152223316,300.15744033
"444",27.145403925,"30",3003,"T2","K2","K202d","K202","R",0.551484029,0.439211910944195,300.295403925
"445",27.227113125,"31",3105,"T2","K2","K202d","K202","R",0.544795129,0.434891298968212,300.377113125
"446",27.162567765,"32",3201,"T2","K2","K202d","K202","R",0.585281652,0.460762089965462,300.312567765
"447",27.163459615,"33",3302,"T2","K2","K202d","K202","R",0.529720277,0.425084893199531,300.313459615
"448",27.127776235,"34",3404,"T2","K2","K202d","K202","R",0.474521486,0.388333520886254,300.277776235
"449",27.29955911,"27",2702,"T3","K2","K203a","K203","R",0.387159168,0.32725789177817,300.44955911
"450",27.186243905,"28",2803,"T3","K2","K203a","K203","R",0.415694306,0.347620086371659,300.336243905
"451",27.17924261,"29",2905,"T3","K2","K203a","K203","R",0.448665963,0.370643107432002,300.32924261
"452",27.169694225,"30",3006,"T3","K2","K203a","K203","R",0.531159514,0.426025300666887,300.319694225
"453",27.1069083,"31",3102,"T3","K2","K203a","K203","R",0.596923415,0.468078912541331,300.2569083
"454",27.14101971,"32",3204,"T3","K2","K203a","K203","R",0.551773739,0.439398624406305,300.29101971
"455",27.10547157,"33",3305,"T3","K2","K203a","K203","R",0.45462427,0.374747633598423,300.25547157
"456",27.090344775,"34",3401,"T3","K2","K203a","K203","R",0.454638324,0.37475729515323,300.240344775
"457",27.09397208,"27",2701,"T3","K2","K203b","K203","R",0.451576326,0.372650087323263,300.24397208
"458",27.11799962,"28",2802,"T3","K2","K203b","K203","R",0.53463555,0.428292926138879,300.26799962
"459",27.13402059,"29",2904,"T3","K2","K203b","K203","R",0.496755169,0.403299544299907,300.28402059
"460",27.065994815,"30",3005,"T3","K2","K203b","K203","R",0.485659378,0.395858699293698,300.215994815
"461",27.149023385,"31",3101,"T3","K2","K203b","K203","R",0.617722653,0.481019390469907,300.299023385
"462",27.121660575,"32",3203,"T3","K2","K203b","K203","R",0.628694881,0.487779007594956,300.271660575
"463",27.23054577,"33",3304,"T3","K2","K203b","K203","R",0.516299099,0.416272562614991,300.38054577
"464",27.16448477,"34",3406,"T3","K2","K203b","K203","R",0.416698997,0.348329515419576,300.31448477
"465",27.339594945,"27",2703,"T3","K2","K203c","K203","R",0.367369444,0.312888780189667,300.489594945
"466",27.24467001,"28",2805,"T3","K2","K203c","K203","R",0.404040165,0.339353912744289,300.39467001
"467",27.258134545,"29",2906,"T3","K2","K203c","K203","R",0.383485555,0.324606079279603,300.408134545
"468",27.279009185,"30",3002,"T3","K2","K203c","K203","R",0.443127223,0.366812441532539,300.429009185
"469",27.273974625,"31",3104,"T3","K2","K203c","K203","R",0.512757403,0.413934080244892,300.423974625
"470",27.3247067,"32",3205,"T3","K2","K203c","K203","R",0.462723107,0.380299840283904,300.4747067
"471",27.32596311,"33",3301,"T3","K2","K203c","K203","R",0.436319711,0.362084085817577,300.47596311
"472",27.359169065,"34",3402,"T3","K2","K203c","K203","R",0.354136983,0.30316433850134,300.509169065
"473",27.23612863,"27",2704,"T3","K2","K203d","K203","R",0.325051074,0.281451005110386,300.38612863
"474",27.353807655,"28",2805,"T3","K2","K203d","K203","R",0.400487029,0.336820053982884,300.503807655
"475",27.25999852,"29",2901,"T3","K2","K203d","K203","R",0.410143056,0.343691157399575,300.40999852
"476",27.218260735,"30",3002,"T3","K2","K203d","K203","R",0.445452109,0.36842215082891,300.368260735
"477",27.204587715,"31",3104,"T3","K2","K203d","K203","R",0.501905922,0.406734916227151,300.354587715
"478",27.243026655,"32",3206,"T3","K2","K203d","K203","R",0.42276882,0.352604846317316,300.393026655
"479",27.285461115,"33",3301,"T3","K2","K203d","K203","R",0.510342596,0.412336509860588,300.435461115
"480",27.176283505,"34",3403,"T3","K2","K203d","K203","R",0.342811607,0.294765629964848,300.326283505
"481",28.31235991,"27",2704,"C","K2","K20Ca","K20C","R",0.461620614,0.379545829704152,301.46235991
"482",28.33710049,"28",2806,"C","K2","K20Ca","K20C","R",0.409534086,0.343259214323258,301.48710049
"483",28.31459938,"29",2901,"C","K2","K20Ca","K20C","R",0.560205271,0.444817396579393,301.46459938
"484",28.342707765,"30",3003,"C","K2","K20Ca","K20C","R",0.543081201,0.433781197401411,301.492707765
"485",28.234722805,"31",3105,"C","K2","K20Ca","K20C","R",0.613893551,0.478649614141129,301.384722805
"486",28.191228825,"32",3206,"C","K2","K20Ca","K20C","R",0.525578608,0.422373753181641,301.341228825
"487",28.274152915,"33",3302,"C","K2","K20Ca","K20C","R",0.543998097,0.434375219088872,301.424152915
"488",28.27707261,"34",3403,"C","K2","K20Ca","K20C","R",0.437295512,0.36276323104878,301.42707261
"489",28.56827493,"27",2703,"C","K2","K20Cb","K20C","R",0.37723661,0.320079035050783,301.71827493
"490",28.459557645,"28",2804,"C","K2","K20Cb","K20C","R",0.338682718,0.291686084187281,301.609557645
"491",28.520001985,"29",2906,"C","K2","K20Cb","K20C","R",0.3597349,0.307289754276739,301.670001985
"492",28.44536375,"30",3001,"C","K2","K20Cb","K20C","R",0.281619789,0.24812473806793,301.59536375
"493",28.556070815,"31",3103,"C","K2","K20Cb","K20C","R",0.397465612,0.334660318946512,301.706070815
"494",28.412209935,"32",3205,"C","K2","K20Cb","K20C","R",0.392030535,0.330763497734854,301.562209935
"495",28.492968995,"33",3306,"C","K2","K20Cb","K20C","R",0.346683799,0.297645125253728,301.642968995
"496",28.46833655,"34",3402,"C","K2","K20Cb","K20C","R",0.372996834,0.316995820883685,301.61833655
"497",28.40618909,"27",2702,"C","K2","K20Cc","K20C","R",0.451064475,0.372297407787353,301.55618909
"498",28.30339574,"28",2803,"C","K2","K20Cc","K20C","R",0.486902896,0.396695363395517,301.45339574
"499",28.31938321,"29",2905,"C","K2","K20Cc","K20C","R",0.47833235,0.39091466192974,301.46938321
"500",28.362135585,"30",3006,"C","K2","K20Cc","K20C","R",0.495637947,0.402552836224729,301.512135585
"501",28.3960556,"31",3102,"C","K2","K20Cc","K20C","R",0.571805985,0.452225267179041,301.5460556
"502",28.3685016,"32",3205,"C","K2","K20Cc","K20C","R",0.496683465,0.403251636853801,301.5185016
"503",28.40048862,"33",3305,"C","K2","K20Cc","K20C","R",0.449205613,0.371015553202689,301.55048862
"504",28.682850655,"34",3401,"C","K2","K20Cc","K20C","R",0.494848359,0.402024769591042,301.832850655
"505",28.51200627,"27",2703,"C","K2","K20Cd","K20C","R",0.410567711,0.343992255270492,301.66200627
"506",28.527113365,"28",2805,"C","K2","K20Cd","K20C","R",0.461629496,0.379551906502008,301.677113365
"507",28.50222913,"29",2906,"C","K2","K20Cd","K20C","R",0.467711726,0.383704538974226,301.65222913
"508",28.533099845,"30",3002,"C","K2","K20Cd","K20C","R",0.444612632,0.367841210885455,301.683099845
"509",28.6132263,"31",3104,"C","K2","K20Cd","K20C","R",0.548492235,0.437281705888357,301.7632263
"510",28.56478412,"32",3205,"C","K2","K20Cd","K20C","R",0.47327414,0.387487230143813,301.71478412
"511",28.55228898,"33",3301,"C","K2","K20Cd","K20C","R",0.569174158,0.450549466953574,301.70228898
"512",28.580479615,"34",3402,"C","K2","K20Cd","K20C","R",0.392268138,0.330934171235424,301.730479615
"513",28.307436125,"27",2706,"T1","M5","M501a","M501","R",0.416538372,0.34821612922615,301.457436125
"514",28.3534906,"28",2802,"T1","M5","M501a","M501","R",0.49185167,0.400018079949302,301.5034906
"515",28.355797165,"29",2903,"T1","M5","M501a","M501","R",0.432612298,0.359499559553383,301.505797165
"516",28.30045088,"30",3005,"T1","M5","M501a","M501","R",0.480770888,0.392562822440461,301.45045088
"517",28.291902645,"31",3101,"T1","M5","M501a","M501","R",0.541499725,0.432755789946387,301.441902645
"518",28.36586251,"32",3202,"T1","M5","M501a","M501","R",0.551774142,0.439398884109081,301.51586251
"519",28.351356005,"33",3304,"T1","M5","M501a","M501","R",0.494924439,0.402075663090419,301.501356005
"520",28.24670015,"34",3405,"T1","M5","M501a","M501","R",0.373920585,0.31766839373093,301.39670015
"521",28.18807588,"27",2702,"T1","M5","M501b","M501","R",0.406249631,0.340926324570559,301.33807588
"522",28.22796757,"28",2803,"T1","M5","M501b","M501","R",0.427141075,0.35567319485562,301.37796757
"523",28.25493998,"29",2905,"T1","M5","M501b","M501","R",0.42043036,0.350959896119141,301.40493998
"524",28.290074385,"30",3006,"T1","M5","M501b","M501","R",0.517355886,0.416969271402228,301.440074385
"525",28.15756277,"31",3102,"T1","M5","M501b","M501","R",0.583547345,0.459667485507597,301.30756277
"526",28.11676352,"32",3204,"T1","M5","M501b","M501","R",0.619248014,0.48196185258639,301.26676352
"527",28.21753066,"33",3305,"T1","M5","M501b","M501","R",0.445387491,0.368377445477558,301.36753066
"528",28.20249505,"34",3401,"T1","M5","M501b","M501","R",0.44493395,0.368063611177131,301.35249505
"529",29.073833715,"27",2702,"T1","M5","M501c","M501","R",0.439064993,0.363993592277939,302.223833715
"530",29.15970212,"28",2804,"T1","M5","M501c","M501","R",0.537745101,0.430317123277823,302.30970212
"531",29.13200379,"29",2905,"T1","M5","M501c","M501","R",0.55567181,0.441907484486518,302.28200379
