"","fragment.ID.full","Intercept","umol.L.sec","Temp.C"
"135","Blk2_3001",165.002636171533,-0.00206069920885345,29.0193899138601
"136","Blk2_3001D",162.766954258079,-0.00213807300807243,29.0498103407341
"137","Blk2_3002",160.479200216879,-0.00283123651271081,29.4256983636515
"138","Blk2_3002D",157.245103298108,-0.00269442942928006,29.4273155766887
"139","Blk2_3003",140.192739141299,-0.00305066096945625,29.2281655985016
"140","Blk2_3003D",136.868060009727,-0.00282177390491946,29.2700848338655
"141","Blk2_3004",133.423570269913,-0.0040651165643619,29.3483887896843
"142","Blk2_3004D",137.226643346683,-0.00354311024074544,29.2774955320595
"143","Blk2_3005",131.24378861192,-0.00403974483224816,29.1248282060557
"144","Blk2_3005D",126.830120166343,-0.00397518776841857,29.1615780918639
"145","Blk2_3006",166.162896636332,-0.0016878604583976,29.4071943640094
"146","Blk2_3006D",164.367071546685,-0.00152044323145268,29.2895972517831
"147","Blk2_3101",168.452322180677,-0.000858097725658173,30.3169320951619
"148","Blk2_3101D",167.377015313473,-0.00123075142455008,30.3783998752195
"149","Blk2_3102",164.456148265687,-0.0017837247101919,30.3636590226027
"150","Blk2_3102D",162.536627581719,-0.00159782997946022,30.4241357348378
"151","Blk2_3103",163.687768591302,-0.00208755042484392,30.2335292395004
"152","Blk2_3103D",161.280342274649,-0.0018618324800959,30.1930573616075
"153","Blk2_3104",149.161015880586,-0.0020320126385045,29.961314184411
"154","Blk2_3104D",146.81379153472,-0.00193612206081697,29.9888013949891
"155","Blk2_3105",143.632955082169,-0.00232006303178013,30.1419679545148
"156","Blk2_3105D",141.104231350016,-0.00176333693356568,30.1864706082726
"157","Blk2_3106",134.87516536894,-0.00285652343607332,29.9446070836996
"158","Blk2_3106D",131.266155231824,-0.00276986662108952,30.0434213176467
"159","Blk2_3201",162.921441912208,-0.00173655330907134,31.1673659279874
"160","Blk2_3201D",161.256728223556,-0.00122896217390191,31.2137979921845
"161","Blk2_3202",157.790685803808,-0.000818704310856502,31.3066128136437
"162","Blk2_3202D",156.73410332425,-0.00112570799276403,31.3133256279743
"163","Blk2_3203",151.918193318667,-0.00125768102631828,31.2915662272268
"164","Blk2_3203D",150.67257053655,-0.00124446730396614,31.2986640661097
"165","Blk2_3204",145.509523318044,-0.00297973884233082,31.2891007388436
"166","Blk2_3204D",141.886298079593,-0.00200614500146641,31.3389858901822
"167","Blk2_3206",128.610453481629,-0.00294673904938071,31.43039797026
"168","Blk2_3206D",125.385702176782,-0.00267688527320106,31.42123971799
"169","Blk2_3301",147.435577808138,-0.00160066807034927,32.4155425505912
"170","Blk2_3301D",145.15637218516,-0.00132032843798885,32.4907233681235
"171","Blk2_3302",141.73151488495,-0.00236675163204085,32.4981468229856
"172","Blk2_3302D",138.180690091035,-0.00161711741381935,32.4762980897345
"173","Blk2_3303",134.50690529676,-0.00200738006261057,32.4241414108754
"174","Blk2_3303D",132.538900149705,-0.001506530268051,32.4340267822065
"175","Blk2_3304",127.269946238537,-0.00154302726184598,32.3703909683009
"176","Blk2_3304D",125.382773056782,-0.00138969549625035,32.3900616182643
"177","Blk2_3305",120.594897871008,-0.00263361903869534,32.4215659086829
"178","Blk2_3305D",117.655541985658,-0.00171347175243537,32.4149773398778
"179","Blk2_3306",113.809991903765,-0.00150039030814767,32.5538567938237
"180","Blk2_3306D",112.050720398395,-0.00117781629338127,32.4431630870477
"181","Blk2_3401",166.628723052423,-0.000932025943253591,33.0784019500836
"182","Blk2_3401D",165.840730378227,-0.000839241379268424,33.1088540461981
"183","Blk2_3402",144.470925797065,-0.0020932866308302,33.0304777116226
"184","Blk2_3402D",141.992929146601,-0.00102263828335214,33.1195921396336
"185","Blk2_3403",145.541807629492,-0.0024799451932798,33.2155254204311
"186","Blk2_3403D",142.699060504805,-0.00189592251314238,33.2173404806742
"187","Blk2_3404",135.647779597004,-0.00290373094962241,33.1737990195708
"188","Blk2_3404D",132.762619885356,-0.00176477880907699,33.1797152404391
"189","Blk2_3405",126.262942263702,-0.00244585143771205,33.1052719341874
"190","Blk2_3405D",123.850812500787,-0.00171063656380775,33.1563754273187
"191","Blk2_3406",111.181629007439,-0.00189680367461424,33.0519931687326
"192","Blk2_3406D",109.11431612409,-0.00164214184412197,33.1091666035793
"193","K201a_2706",165.319072740685,0.0063959565875612,26.4465327179892
"194","K201a_2706D",169.329107722823,-0.00639652341715021,26.3877169337702
"195","K201a_2801",209.601491304362,0.00812274260088222,27.1207761118684
"196","K201a_2801D",213.115478115253,-0.00676187106951477,27.0632922863888
"197","K201a_2903",214.008362794224,0.0105654999873341,28.4809315959928
"198","K201a_2903D",223.118294919896,-0.00639811735381297,28.3314465758289
"199","K201a_3004",137.419755598698,0.00161609683695572,29.3024329859685
"200","K201a_3004D",147.476959497484,-0.0107536358422213,29.2207252416584
"201","K201a_3106",138.35645657187,0.00307122212089069,30.0255191239729
"202","K201a_3106D",139.14467319567,-0.00931528365932799,30.0750906828873
"203","K201a_3202",169.481710135068,0.0103251545315206,31.4475717458211
"204","K201a_3202D",174.320232693522,-0.00899563138255285,31.4363161749944
"205","K201a_3303",144.436896178172,0.00510760899715006,32.5641591184272
"206","K201a_3303D",143.994971656735,-0.00906518014670648,32.5001135409146
"207","K201a_3405",133.792886455575,-0.00268476181982761,32.9270172306584
"208","K201a_3405D",128.577292419885,-0.00841713470209118,33.0225342183852
"209","K201b_2703",169.519448516765,0.00550379181171941,26.4184765736336
"210","K201b_2703D",172.206315566144,-0.00600317868425173,26.3752172837655
"211","K201b_2805",180.245753513223,0.00435833663578993,27.3756992447535
"212","K201b_2805D",179.758170251925,-0.00692801034623672,27.3034906538746
"213","K201b_2906",152.029360175157,0.00338640091886492,28.1780680372421
"214","K201b_2906D",151.981256563452,-0.00667774015512427,28.1980837218046
"215","K201b_3002",170.182377770784,0.00437878488586597,29.3877759057013
"216","K201b_3002D",169.661055626667,-0.00916118212060137,29.3666864005021
"217","K201b_3104",152.295363805537,0.00674416269057152,30.1805817600751
"218","K201b_3104D",154.055203816483,-0.00850972969820192,30.1664829308332
"219","K201b_3205",136.165159164887,0.00314796625313039,31.1978655033091
"220","K201b_3205D",135.843372764478,-0.00884653933430232,31.2732688494144
"221","K201b_3301",180.192824473868,0.0066760079357136,32.5590044983122
"222","K201b_3301D",180.116835452983,-0.00788088624033775,32.6050437636282
"223","K201b_3402",163.004807497717,0.000917174838285415,33.2056713957706
"224","K201b_3402D",161.959378492858,-0.0070313804209815,33.247290973253
"225","K201c_2701",185.148053027315,0.0129707304702858,26.4353498874218
"226","K201c_2701D",194.572771029333,-0.00973590930729517,26.3867357421998
"227","K201c_2803",187.799096589614,0.0137365967433242,27.3079529907434
"228","K201c_2803D",195.846718963651,-0.0103178436819953,27.2911652270594
"229","K201c_2904",210.517047927214,0.0168933744168452,28.6130899039241
"230","K201c_2904D",222.732632816116,-0.0108136241828608,28.4109226432459
"231","K201c_3006",169.594436241688,0.00111024215136799,29.5239002094609
"232","K201c_3006D",166.141588577983,-0.0118803349907756,29.4070309658375
"233","K201c_3102",181.239525953256,0.0168172711060252,30.5502291437144
"234","K201c_3102D",190.355813484505,-0.014512634625663,30.5739606553073
"235","K201c_3203",169.834336764498,0.0158995102405736,31.4359618014886
"236","K201c_3203D",177.380538213295,-0.0133552030696658,31.4346902117423
"237","K201c_3305",126.892273425083,0.00577867394234904,32.3640752642529
"238","K201c_3305D",124.532748031187,-0.0126661957665743,32.3948146241249
"239","K201c_3406",120.163686879001,-0.00356957033265044,33.2143802176663
"240","K201c_3406D",113.17632900559,-0.011136360451518,33.199429112398
"241","K201d_2704",152.958879062089,0.0057671909795504,26.4587889364859
"242","K201d_2704D",155.317353784451,-0.00629109152619199,26.393124390498
"243","K201d_2805",184.903309560931,0.00603400371320265,27.2579729790207
"244","K201d_2805D",184.948783453139,-0.00832522597346954,27.2313670402145
"245","K201d_2901",217.39770597676,0.0116127674192399,28.3772023399703
"246","K201d_2901D",224.091459605058,-0.00745789757528255,28.2475174817225
"247","K201d_3002",176.269771242553,0.00676014086551511,29.5704744872919
"248","K201d_3002D",178.340291715881,-0.00787799418494661,29.510829220909
"249","K201d_3104",151.102731554565,0.00880180148211136,29.9691488869954
"250","K201d_3104D",153.750167004688,-0.0100232774589834,30.0016657592392
"251","K201d_3206",129.930421194082,0.00181807504837712,31.3169682958629
"252","K201d_3206D",128.615554069992,-0.00982144203075795,31.3566382941036
"253","K201d_3301",178.339944056393,0.00860151888483391,32.5308614525301
"254","K201d_3301D",178.692872912432,-0.00954497911677825,32.5793994028872
"255","K201d_3403",144.270359542407,0.000846213540616972,33.2769903336475
"256","K201d_3403D",141.213651531122,-0.00812399826193407,33.2788344451396
"257","K202a_2706",163.167369594653,0.00737531852307428,26.461193757682
"258","K202a_2706D",167.812418620018,-0.00809624117719835,26.4092710342422
"259","K202a_2801",205.534759656739,0.0101265038784298,27.1470940452391
"260","K202a_2801D",209.508513982843,-0.00879312070560892,27.1028350575794
"261","K202a_2903",213.138496769484,0.0125247319579938,28.3446677511286
"262","K202a_2903D",224.064000713867,-0.00824795646797175,28.262123727889
"263","K202a_3004",130.720852691552,0.00175584006687815,29.4241593221888
"264","K202a_3004D",141.832703729697,-0.0119627678063778,29.3392189660994
"265","K202a_3106",139.583992522375,0.00579092491241548,29.9915962350639
"266","K202a_3106D",142.410363417922,-0.0129162934529149,30.0571023368051
"267","K202a_3202",168.36620485615,0.0141474217636286,31.4375607394223
"268","K202a_3202D",175.415507995575,-0.010417423587431,31.4421887501648
"269","K202a_3303",147.315943106936,0.0082717145827608,32.3235697477799
"270","K202a_3303D",148.049915711919,-0.0119022448381632,32.3333257590354
"271","K202a_3405",126.451293762297,-0.000788276812698271,32.9842725312097
"272","K202a_3405D",122.467972783454,-0.00908634176425354,33.0518404179587
"273","K202b_2704",170.989083687883,0.00771818959315627,26.4549239910486
"274","K202b_2704D",174.867713831656,-0.00694688326578988,26.3942411825381
"275","K202b_2806",171.502486791112,0.00597074337775051,27.2788037020173
"276","K202b_2806D",172.311322808572,-0.00828768771397086,27.1934535634949
"277","K202b_2901",220.727416072328,0.0119248621017315,28.4007356355267
"278","K202b_2901D",227.634092989668,-0.00718263681756602,28.2734653424202
"279","K202b_3003",159.418659481279,0.00445430880658137,29.3284816442387
"280","K202b_3003D",159.479947870718,-0.011167783262614,29.3394117141119
"281","K202b_3105",133.496089655529,0.00764371253178314,30.0243118930846
"282","K202b_3105D",136.503369699495,-0.0087650908766825,30.1087050259101
"283","K202b_3206",129.629169095119,-0.00109017616501929,31.2850722714445
"284","K202b_3206D",125.476243215014,-0.0102245633447894,31.3100167784105
"285","K202b_3302",150.683721839634,0.00319490503158859,32.5899873348162
"286","K202b_3302D",144.156848661274,-0.00992885923677511,32.483190246206
"287","K202b_3403",132.599327193792,-0.00341990225343749,33.1773948622652
"288","K202b_3403D",126.637794314129,-0.00751559334182435,33.1751752411207
"289","K202c_2703",168.785684420647,0.00380266705217966,26.430314199518
"290","K202c_2703D",170.627437399666,-0.00421526089761627,26.3866903410986
"291","K202c_2804",179.586018555279,0.00355448780539226,27.1097656829685
"292","K202c_2804D",180.416911625588,-0.00453683146718785,27.078178480669
"293","K202c_2906",168.354660366366,0.00196389308420378,28.223616930696
"294","K202c_2906D",167.514181568735,-0.0055681029192249,28.2323182067236
"295","K202c_3001",191.168981966181,0.0027437053182027,29.0606520127356
"296","K202c_3001D",191.818765061749,-0.00620790260807608,29.0870154171416
"297","K202c_3103",160.916990086919,0.00448178934693863,30.6314483380434
"298","K202c_3103D",161.778350719375,-0.00687166725909018,30.4221791985611
"299","K202c_3205",126.940958040069,0.00151061111023663,31.293244621896
"300","K202c_3205D",126.044597319253,-0.00641458464861505,31.3506593277413
"301","K202c_3306",116.704987897188,0.000835037960145549,32.6118238058855
"302","K202c_3306D",115.365810710209,-0.00511839245182696,32.4975356747799
"303","K202c_3402",159.111343483861,-0.00107700548515408,33.1977774451845
"304","K202c_3402D",156.657526079511,-0.00454043660505465,33.2095080591304
"305","K202d_2705",164.203823137701,0.0143643385042692,26.3402042856596
"306","K202d_2705D",171.294179076273,-0.0109948955808417,26.2962304671643
"307","K202d_2806",165.761189937369,0.0113641798955183,27.3998401005501
"308","K202d_2806D",168.624711867235,-0.0128409530439392,27.3077752124813
"309","K202d_2902",236.636280898854,0.0174222513374846,28.5864101907629
"310","K202d_2902D",243.895439005006,-0.0120090026085171,28.5501396715566
"311","K202d_3003",163.642208241265,0.00985208318699415,29.275834969469
"312","K202d_3003D",166.204316615277,-0.0171157852974185,29.2994002803153
"313","K202d_3105",143.524241293326,0.013438795940948,29.8475510443882
"314","K202d_3105D",148.429536764612,-0.0156719582017347,30.007534856465
"315","K202d_3201",184.997134591883,0.018603835587508,31.4609624702496
"316","K202d_3201D",193.705245320807,-0.015973166273876,31.4500809633122
"317","K202d_3302",152.987296358223,0.00701151688045379,32.544338030735
"318","K202d_3302D",144.340692443192,-0.0153423329573399,32.4353684498518
"319","K202d_3404",142.130400413875,-0.00582836065781474,33.1098707728305
"320","K202d_3404D",132.468478854678,-0.014003822447066,33.1249675296596
"321","K203a_2702",157.655089478479,0.00651301587186133,26.4367641579402
"322","K203a_2702D",161.102463193093,-0.00596260104863476,26.4007386948596
"323","K203a_2803",177.941006129997,0.00643120402191702,27.1939769047726
"324","K203a_2803D",181.088433942583,-0.00696423929184477,27.1785109113861
"325","K203a_2905",184.466748829419,0.00744089875557034,28.3166720309682
"326","K203a_2905D",186.921072127639,-0.00807147982076489,28.2982002209693
"327","K203a_3006",152.772558995856,-0.00109713808572573,29.3736393295892
"328","K203a_3006D",148.463131379729,-0.00910566877773222,29.3021256812379
"329","K203a_3102",171.237440815237,0.00996886264079536,30.4262986842723
"330","K203a_3102D",175.779887676135,-0.0104272188847651,30.5174302450644
"331","K203a_3204",143.935216259839,0.0049654651593845,31.389791091434
"332","K203a_3204D",142.902717307717,-0.00986749035853594,31.4424936926557
"333","K203a_3305",121.083113790686,0.000783197363258956,32.4266128609342
"334","K203a_3305D",117.445086915695,-0.0084009910702832,32.4621031199583
"335","K203a_3401",165.423662913794,-0.0019754347762384,33.1084862034188
"336","K203a_3401D",161.55894457108,-0.00746822560035109,33.1338410649032
"337","K203b_2701",171.806870675934,0.0066660007994346,26.2704818535521
"338","K203b_2701D",176.035488259149,-0.00581442857152371,26.3013809844891
"339","K203b_2802",203.906302835161,0.00733747915481567,26.923023224819
"340","K203b_2802D",207.301272632298,-0.00694121548450255,27.0271511081974
"341","K203b_2904",196.77232195204,0.00729872663187475,28.62893614213
"342","K203b_2904D",201.327089401119,-0.00614841129807882,28.4252905856308
"343","K203b_3005",125.136761183357,-0.00169098012382897,29.2476776312544
"344","K203b_3005D",120.406106523656,-0.00963818625719898,29.2775158850759
"345","K203b_3101",197.747239932731,0.00954442743367095,30.5093145963465
"346","K203b_3101D",201.951159848423,-0.00870987376153978,30.4907631867553
"347","K203b_3203",161.838732786454,0.00817257691557217,31.310016385235
"348","K203b_3203D",164.973456500123,-0.00861658014373179,31.32148815268
"349","K203b_3304",130.393248282135,0.00215560864981019,32.3656146213943
"350","K203b_3304D",127.478314182777,-0.00756864039419331,32.406735913337
"351","K203b_3406",120.116916905248,-0.00370006255297656,33.042007669365
"352","K203b_3406D",114.834484252506,-0.0067185590205528,33.0854013299374
"353","K203c_2703",167.19696101478,0.00697782164046802,26.2791612362591
"354","K203c_2703D",170.600621974277,-0.00596490414885345,26.2991301762938
"355","K203c_2805",182.316451112646,0.00595648656547853,27.2847170603684
"356","K203c_2805D",182.741003314295,-0.00739491297674369,27.2315520271555
"357","K203c_2906",160.355528577179,0.00408786962065849,28.2374586862829
"358","K203c_2906D",159.99488571569,-0.00744759290916748,28.2724212658179
"359","K203c_3002",172.10360806129,0.00604990378864521,29.4610892349417
"360","K203c_3002D",172.671236708277,-0.00944101639325802,29.4387837084359
"361","K203c_3104",154.597650468099,0.00832552236678785,30.0650390784663
"362","K203c_3104D",157.052969950897,-0.00950631717274273,30.083893569748
"363","K203c_3205",138.443868512598,0.00208692153479667,31.2135639946031
"364","K203c_3205D",136.685213086585,-0.00996283334661168,31.2909715015173
"365","K203c_3301",177.263868173039,0.00628402076507255,32.4991253622893
"366","K203c_3301D",176.924953967001,-0.00799544077197751,32.5464860679284
"367","K203c_3402",157.712170464908,-0.00186844477319242,33.1151515222404
"368","K203c_3402D",153.886234922159,-0.00637953284679633,33.2010890683704
"369","K203d_2704",158.954154716038,0.00321284353364015,26.4942901557542
"370","K203d_2704D",160.222660927676,-0.00330847015369848,26.4355021072155
"371","K203d_2805",175.716074889607,0.00229563265609061,27.2895049835259
"372","K203d_2805D",174.837284755759,-0.00468891417844685,27.268513388574
"373","K203d_2901",214.724826650023,0.00631642839107795,28.3919486134022
"374","K203d_2901D",218.626399714863,-0.00353400672703682,28.2372501472335
"375","K203d_3002",170.611289823849,0.0011090890914674,29.4161926728731
"376","K203d_3002D",168.647397058766,-0.0065180085422662,29.3901909160749
"377","K203d_3104",154.134280632685,0.00296988432316174,30.1882262280699
"378","K203d_3104D",153.89732568808,-0.00601993999347308,30.1572280148757
"379","K203d_3206",124.779250005251,-0.00184828499730719,31.2957723843593
"380","K203d_3206D",121.314346243581,-0.00613253989814833,31.3722421845398
"381","K203d_3301",167.637122656156,0.00226167304502173,32.3792426142394
"382","K203d_3301D",165.358756665377,-0.00570809263538241,32.4851980973837
"383","K203d_3403",147.82404138866,-0.0030637250460761,33.1130971014884
"384","K203d_3403D",143.33205824134,-0.00511053096294763,33.1236740840943
"385","K20Ca_2704",171.671073982669,0.0100518670800678,26.3648198845486
"386","K20Ca_2704D",176.657464207547,-0.0100179490725747,26.3251612467956
"387","K20Ca_2806",156.650348373664,0.00792828865072448,27.3094562835855
"388","K20Ca_2806D",158.001204332269,-0.00995275386780568,27.2105407629287
"389","K20Ca_2901",216.067893367302,0.0159719068111793,28.4012552120083
