"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.cm2.hr","rate.type","individual.ID"
"34","K201c_2701D",194.572771029333,-0.00973590930729517,26.3867357421998,"K201c","K2","2701D",27,"dark","T1",49.75080372,607.125,0.607125,-0.00591091393819158,0,-0.000287796468557096,-0.00562311746963449,-0.406892379158617,"R","K201"
"35","K201c_2803",187.799096589614,0.0137365967433242,27.3079529907434,"K201c","K2","2803",28,"light","T1",49.75080372,607.125,0.607125,0.0083398312977907,0,-0.000501760915779508,0.00884159221357021,0.639783271602848,"NP","K201"
"36","K201c_2803D",195.846718963651,-0.0103178436819953,27.2911652270594,"K201c","K2","2803D",28,"dark","T1",49.75080372,607.125,0.607125,-0.0062642208454314,0,-0.000548119209807916,-0.00571610163562348,-0.413620772923757,"R","K201"
"37","K201c_2904",210.517047927214,0.0168933744168452,28.6130899039241,"K201c","K2","2904",29,"light","T1",49.75080372,607.125,0.607125,0.0102563899428271,0,-0.00020282988285513,0.0104592198256823,0.756835840971942,"NP","K201"
"38","K201c_2904D",222.732632816116,-0.0108136241828608,28.4109226432459,"K201c","K2","2904D",29,"dark","T1",49.75080372,607.125,0.607125,-0.00656522158201935,0,-0.000165348491288695,-0.00639987309073066,-0.463098913060743,"R","K201"
"39","K201c_3006",169.594436241688,0.00111024215136799,29.5239002094609,"K201c","K2","3006",30,"light","T1",49.75080372,607.125,0.607125,0.000674055766149294,0,-0.000931597916251133,0.00160565368240043,0.116186128151289,"NP","K201"
"40","K201c_3006D",166.141588577983,-0.0118803349907756,29.4070309658375,"K201c","K2","3006D",30,"dark","T1",49.75080372,607.125,0.607125,-0.00721284838127462,0,-0.00082664322546101,-0.00638620515581361,-0.462109892542033,"R","K201"
"41","K201c_3102",181.239525953256,0.0168172711060252,30.5502291437144,"K201c","K2","3102",31,"light","T1",49.75080372,607.125,0.607125,0.0102101857202455,0,-0.00102351146105465,0.0112336971813002,0.812877518125866,"NP","K201"
"42","K201c_3102D",190.355813484505,-0.014512634625663,30.5739606553073,"K201c","K2","3102D",31,"dark","T1",49.75080372,607.125,0.607125,-0.00881098329710567,0,-0.00104742878541714,-0.00776355451168853,-0.561775773500584,"R","K201"
"43","K201c_3203",169.834336764498,0.0158995102405736,31.4359618014886,"K201c","K2","3203",32,"light","T1",49.75080372,607.125,0.607125,0.00965299015480822,0,-0.000797610320689466,0.0104506004754977,0.756212139275801,"NP","K201"
"44","K201c_3203D",177.380538213295,-0.0133552030696658,31.4346902117423,"K201c","K2","3203D",32,"dark","T1",49.75080372,607.125,0.607125,-0.00810827766367084,0,-0.000719113504557695,-0.00738916415911314,-0.534684647961046,"R","K201"
"45","K201c_3305",126.892273425083,0.00577867394234904,32.3640752642529,"K201c","K2","3305",33,"light","T1",49.75080372,607.125,0.607125,0.00350837741724866,0,-0.00150263552007718,0.00501101293732584,0.362600103425486,"NP","K201"
"46","K201c_3305D",124.532748031187,-0.0126661957665743,32.3948146241249,"K201c","K2","3305D",33,"dark","T1",49.75080372,607.125,0.607125,-0.00768996410478142,0,-0.00107802483388282,-0.00661193927089861,-0.478444157589882,"R","K201"
"47","K201c_3406",120.163686879001,-0.00356957033265044,33.2143802176663,"K201c","K2","3406",34,"light","T1",49.75080372,607.125,0.607125,-0.0021671753882104,0,-0.001389720716516,-0.000777454671694403,-0.0562571176508392,"NP","K201"
"48","K201c_3406D",113.17632900559,-0.011136360451518,33.199429112398,"K201c","K2","3406D",34,"dark","T1",49.75080372,607.125,0.607125,-0.00676116283912788,0,-0.00109170067751557,-0.0056694621616123,-0.410245910732883,"R","K201"
"49","K201d_2704",152.958879062089,0.0057671909795504,26.4587889364859,"K201d","K2","2704",27,"light","T1",31.38451788,610.375,0.610375,0.00352014919414307,0,-0.000378309768965196,0.00389845896310827,0.447177564455541,"NP","K201"
"50","K201d_2704D",155.317353784451,-0.00629109152619199,26.393124390498,"K201d","K2","2704D",27,"dark","T1",31.38451788,610.375,0.610375,-0.00383992499029944,0,-0.00040381851779465,-0.00343610647250479,-0.394142849296407,"R","K201"
"51","K201d_2805",184.903309560931,0.00603400371320265,27.2579729790207,"K201d","K2","2805",28,"light","T1",31.38451788,610.375,0.610375,0.00368300501644607,0,-0.000800714204829195,0.00448371922127526,0.51431056734114,"NP","K201"
"52","K201d_2805D",184.948783453139,-0.00832522597346954,27.2313670402145,"K201d","K2","2805D",28,"dark","T1",31.38451788,610.375,0.610375,-0.00508150980355647,0,-0.000873538228166264,-0.00420797157539021,-0.482680592046257,"R","K201"
"53","K201d_2901",217.39770597676,0.0116127674192399,28.3772023399703,"K201d","K2","2901",29,"light","T1",31.38451788,610.375,0.610375,0.00708814291351856,0,-4.66344355378892e-06,0.00709280635707235,0.813589139176557,"NP","K201"
"54","K201d_2901D",224.091459605058,-0.00745789757528255,28.2475174817225,"K201d","K2","2901D",29,"dark","T1",31.38451788,610.375,0.610375,-0.00455211423251309,0,-0.000116389094995457,-0.00443572513751763,-0.508805346512574,"R","K201"
"55","K201d_3002",176.269771242553,0.00676014086551511,29.5704744872919,"K201d","K2","3002",30,"light","T1",31.38451788,610.375,0.610375,0.00412622098078878,0,-0.00185908660598495,0.00598530758677373,0.686552120850532,"NP","K201"
"56","K201d_3002D",178.340291715881,-0.00787799418494661,29.510829220909,"K201d","K2","3002D",30,"dark","T1",31.38451788,610.375,0.610375,-0.00480853070063679,0,-0.00177111203798876,-0.00303741866264803,-0.348410870204927,"R","K201"
"57","K201d_3104",151.102731554565,0.00880180148211136,29.9691488869954,"K201d","K2","3104",31,"light","T1",31.38451788,610.375,0.610375,0.00537239957964372,0,-0.00124662484586452,0.00661902442550824,0.759243395834178,"NP","K201"
"58","K201d_3104D",153.750167004688,-0.0100232774589834,30.0016657592392,"K201d","K2","3104D",31,"dark","T1",31.38451788,610.375,0.610375,-0.00611795797902696,0,-0.00118289294256508,-0.00493506503646189,-0.566082748162413,"R","K201"
"59","K201d_3206",129.930421194082,0.00181807504837712,31.3169682958629,"K201d","K2","3206",32,"light","T1",31.38451788,610.375,0.610375,0.00110970755765318,0,-0.001838183412601,0.00294789097025418,0.338141485349306,"NP","K201"
"60","K201d_3206D",128.615554069992,-0.00982144203075795,31.3566382941036,"K201d","K2","3206D",32,"dark","T1",31.38451788,610.375,0.610375,-0.00599476267952389,0,-0.0016480517580071,-0.00434671092151679,-0.498594860602665,"R","K201"
"61","K201d_3301",178.339944056393,0.00860151888483391,32.5308614525301,"K201d","K2","3301",33,"light","T1",31.38451788,610.375,0.610375,0.0052501520893305,0,-0.0011606678730526,0.00641081996238309,0.735361044984743,"NP","K201"
"62","K201d_3301D",178.692872912432,-0.00954497911677825,32.5793994028872,"K201d","K2","3301D",33,"dark","T1",31.38451788,610.375,0.610375,-0.00582601662840353,0,-0.000949274335273581,-0.00487674229312995,-0.559392765643077,"R","K201"
"63","K201d_3403",144.270359542407,0.000846213540616972,33.2769903336475,"K201d","K2","3403",34,"light","T1",31.38451788,610.375,0.610375,0.000516507589854084,0,-0.00182899460229659,0.00234550219215068,0.26904373436698,"NP","K201"
"64","K201d_3403D",141.213651531122,-0.00812399826193407,33.2788344451396,"K201d","K2","3403D",34,"dark","T1",31.38451788,610.375,0.610375,-0.004958685439128,0,-0.00142094873047685,-0.00353773670865115,-0.405800471424802,"R","K201"
"65","K202a_2706",163.167369594653,0.00737531852307428,26.461193757682,"K202a","K2","2706",27,"light","T2",37.1857966,610.25,0.61025,0.00450078812870608,0,-0.000441294018056028,0.0049420821467621,0.478448691572297,"NP","K202"
"66","K202a_2706D",167.812418620018,-0.00809624117719835,26.4092710342422,"K202a","K2","2706D",27,"dark","T2",37.1857966,610.25,0.61025,-0.00494073117838529,0,-0.000362934475122222,-0.00457779670326307,-0.443181796238488,"R","K202"
"67","K202a_2801",205.534759656739,0.0101265038784298,27.1470940452391,"K202a","K2","2801",28,"light","T2",37.1857966,610.25,0.61025,0.00617969899181176,0,-0.000103801311043498,0.00628350030285526,0.608312935543754,"NP","K202"
"68","K202a_2801D",209.508513982843,-0.00879312070560892,27.1028350575794,"K202a","K2","2801D",28,"dark","T2",37.1857966,610.25,0.61025,-0.00536600191059784,0,-0.000169487476733313,-0.00519651443386453,-0.503080575714016,"R","K202"
"69","K202a_2903",213.138496769484,0.0125247319579938,28.3446677511286,"K202a","K2","2903",29,"light","T2",37.1857966,610.25,0.61025,0.00764321767736569,0,-0.000227655723264749,0.00787087340063044,0.761988362036853,"NP","K202"
"70","K202a_2903D",224.064000713867,-0.00824795646797175,28.262123727889,"K202a","K2","2903D",29,"dark","T2",37.1857966,610.25,0.61025,-0.00503331543457976,0,-0.000147664913416183,-0.00488565052116358,-0.472985480595806,"R","K202"
"71","K202a_3004",130.720852691552,0.00175584006687815,29.4241593221888,"K202a","K2","3004",30,"light","T2",37.1857966,610.25,0.61025,0.00107150140081239,0,-0.00230526694598057,0.00337676834679296,0.326908851226671,"NP","K202"
"72","K202a_3004D",141.832703729697,-0.0119627678063778,29.3392189660994,"K202a","K2","3004D",30,"dark","T2",37.1857966,610.25,0.61025,-0.00730027905384207,0,-0.00219291127549974,-0.00510736777834232,-0.494450184833,"R","K202"
"73","K202a_3106",139.583992522375,0.00579092491241548,29.9915962350639,"K202a","K2","3106",31,"light","T2",37.1857966,610.25,0.61025,0.00353391192780155,0,-0.0017630679797247,0.00529697990752625,0.512806754477178,"NP","K202"
"74","K202a_3106D",142.410363417922,-0.0129162934529149,30.0571023368051,"K202a","K2","3106D",31,"dark","T2",37.1857966,610.25,0.61025,-0.00788216807964129,0,-0.00170452680161095,-0.00617764127803035,-0.598064600851102,"R","K202"
"75","K202a_3202",168.36620485615,0.0141474217636286,31.4375607394223,"K202a","K2","3202",32,"light","T2",37.1857966,610.25,0.61025,0.00863346413125436,0,-0.000568562917390246,0.00920202704864461,0.890858887103163,"NP","K202"
"76","K202a_3202D",175.415507995575,-0.010417423587431,31.4421887501648,"K202a","K2","3202D",32,"dark","T2",37.1857966,610.25,0.61025,-0.00635723274422978,0,-0.000687037954324743,-0.00567019478990503,-0.548938119122023,"R","K202"
"77","K202a_3303",147.315943106936,0.0082717145827608,32.3235697477799,"K202a","K2","3303",33,"light","T2",37.1857966,610.25,0.61025,0.00504781382412977,0,-0.00136296329817683,0.00641077712230661,0.620634751718719,"NP","K202"
"78","K202a_3303D",148.049915711919,-0.0119022448381632,32.3333257590354,"K202a","K2","3303D",33,"dark","T2",37.1857966,610.25,0.61025,-0.00726334491248911,0,-0.000960609111067687,-0.00630273580142143,-0.610175146419134,"R","K202"
"79","K202a_3405",126.451293762297,-0.000788276812698271,32.9842725312097,"K202a","K2","3405",34,"light","T2",37.1857966,610.25,0.61025,-0.00048104592494912,0,-0.00158131850153577,0.00110027257658665,0.106518661367388,"NP","K202"
"80","K202a_3405D",122.467972783454,-0.00908634176425354,33.0518404179587,"K202a","K2","3405D",34,"dark","T2",37.1857966,610.25,0.61025,-0.00554494006163572,0,-0.00106448248305258,-0.00448045757858315,-0.433758282938043,"R","K202"
"81","K202b_2704",170.989083687883,0.00771818959315627,26.4549239910486,"K202b","K2","2704",27,"light","T2",37.78276314,608.125,0.608125,0.00469362404633816,0,-0.000378309768965196,0.00507193381530335,0.483261683838089,"NP","K202"
"82","K202b_2704D",174.867713831656,-0.00694688326578988,26.3942411825381,"K202b","K2","2704D",27,"dark","T2",37.78276314,608.125,0.608125,-0.00422457338600847,0,-0.00040381851779465,-0.00382075486821382,-0.364047422222751,"R","K202"
"83","K202b_2806",171.502486791112,0.00597074337775051,27.2788037020173,"K202b","K2","2806",28,"light","T2",37.78276314,608.125,0.608125,0.00363095831659453,0,-0.000995615818379439,0.00462657413497397,0.440827125961923,"NP","K202"
"84","K202b_2806D",172.311322808572,-0.00828768771397086,27.1934535634949,"K202b","K2","2806D",28,"dark","T2",37.78276314,608.125,0.608125,-0.00503995009105853,0,-0.0010056114985702,-0.00403433859248833,-0.384398009196476,"R","K202"
"85","K202b_2901",220.727416072328,0.0119248621017315,28.4007356355267,"K202b","K2","2901",29,"light","T2",37.78276314,608.125,0.608125,0.00725180676561549,0,-4.66344355378892e-06,0.00725647020916928,0.691407683874584,"NP","K202"
"86","K202b_2901D",227.634092989668,-0.00718263681756602,28.2734653424202,"K202b","K2","2901D",29,"dark","T2",37.78276314,608.125,0.608125,-0.00436794101468234,0,-0.000116389094995457,-0.00425155191968688,-0.405094430340088,"R","K202"
"87","K202b_3003",159.418659481279,0.00445430880658137,29.3284816442387,"K202b","K2","3003",30,"light","T2",37.78276314,608.125,0.608125,0.0027087765430023,0,-0.00198524759884566,0.00469402414184796,0.447253866744396,"NP","K202"
"88","K202b_3003D",159.479947870718,-0.011167783262614,29.3394117141119,"K202b","K2","3003D",30,"dark","T2",37.78276314,608.125,0.608125,-0.00679140819657713,0,-0.00186499962690864,-0.00492640856966849,-0.469395813776011,"R","K202"
"89","K202b_3105",133.496089655529,0.00764371253178314,30.0243118930846,"K202b","K2","3105",31,"light","T2",37.78276314,608.125,0.608125,0.00464833268339062,0,-0.00146388082624255,0.00611221350963317,0.582381139069846,"NP","K202"
"90","K202b_3105D",136.503369699495,-0.0087650908766825,30.1087050259101,"K202b","K2","3105D",31,"dark","T2",37.78276314,608.125,0.608125,-0.00533027088938254,0,-0.00109415023775525,-0.00423612065162729,-0.403624115296991,"R","K202"
"91","K202b_3206",129.629169095119,-0.00109017616501929,31.2850722714445,"K202b","K2","3206",32,"light","T2",37.78276314,608.125,0.608125,-0.000662963380352355,0,-0.001838183412601,0.00117522003224865,0.111976778945954,"NP","K202"
"92","K202b_3206D",125.476243215014,-0.0102245633447894,31.3100167784105,"K202b","K2","3206D",32,"dark","T2",37.78276314,608.125,0.608125,-0.00621781258405003,0,-0.0016480517580071,-0.00456976082604293,-0.435413866180105,"R","K202"
"93","K202b_3302",150.683721839634,0.00319490503158859,32.5899873348162,"K202b","K2","3302",33,"light","T2",37.78276314,608.125,0.608125,0.00194290162233481,0,-0.00156549097717531,0.00350839259951012,0.334285063044133,"NP","K202"
"94","K202b_3302D",144.156848661274,-0.00992885923677511,32.483190246206,"K202b","K2","3302D",33,"dark","T2",37.78276314,608.125,0.608125,-0.00603798752336387,0,-0.00112683759479283,-0.00491114992857104,-0.467941946896363,"R","K202"
"95","K202b_3403",132.599327193792,-0.00341990225343749,33.1773948622652,"K202b","K2","3403",34,"light","T2",37.78276314,608.125,0.608125,-0.00207972805787167,0,-0.00182899460229659,-0.000250733455575077,-0.0238902707228066,"NP","K202"
"96","K202b_3403D",126.637794314129,-0.00751559334182435,33.1751752411207,"K202b","K2","3403D",34,"dark","T2",37.78276314,608.125,0.608125,-0.00457042020099693,0,-0.00142094873047685,-0.00314947147052008,-0.300086503781107,"R","K202"
"97","K202c_2703",168.785684420647,0.00380266705217966,26.430314199518,"K202c","K2","2703",27,"light","T2",19.11531661,611.375,0.611375,0.00232485556902634,0,-0.000280198141646153,0.00260505371067249,0.490611458327343,"NP","K202"
"98","K202c_2703D",170.627437399666,-0.00421526089761627,26.3866903410986,"K202c","K2","2703D",27,"dark","T2",19.11531661,611.375,0.611375,-0.00257710513128015,0,-0.000330600998008154,-0.00224650413327199,-0.423085583397992,"R","K202"
"99","K202c_2804",179.586018555279,0.00355448780539226,27.1097656829685,"K202c","K2","2804",28,"light","T2",19.11531661,611.375,0.611375,0.00217312498202169,0,-0.000693769818509738,0.00286689480053143,0.539924160948184,"NP","K202"
"100","K202c_2804D",180.416911625588,-0.00453683146718785,27.078178480669,"K202c","K2","2804D",28,"dark","T2",19.11531661,611.375,0.611375,-0.00277370533825197,0,-0.000631231383853195,-0.00214247395439878,-0.403493512202705,"R","K202"
"101","K202c_2906",168.354660366366,0.00196389308420378,28.223616930696,"K202c","K2","2906",29,"light","T2",19.11531661,611.375,0.611375,0.00120067513435509,0,-0.00116399261891965,0.00236466775327474,0.445339414746376,"NP","K202"
"102","K202c_2906D",167.514181568735,-0.0055681029192249,28.2323182067236,"K202c","K2","2906D",29,"dark","T2",19.11531661,611.375,0.611375,-0.00340419892224112,0,-0.00109114408591509,-0.00231305483632603,-0.435619120554745,"R","K202"
"103","K202c_3001",191.168981966181,0.0027437053182027,29.0606520127356,"K202c","K2","3001",30,"light","T2",19.11531661,611.375,0.611375,0.00167743283891618,0,-0.00136760501875597,0.00304503785767215,0.573473958672753,"NP","K202"
"104","K202c_3001D",191.818765061749,-0.00620790260807608,29.0870154171416,"K202c","K2","3001D",30,"dark","T2",19.11531661,611.375,0.611375,-0.00379535645701251,0,-0.00145734177648571,-0.0023380146805268,-0.44031982423421,"R","K202"
"105","K202c_3103",160.916990086919,0.00448178934693863,30.6314483380434,"K202c","K2","3103",31,"light","T2",19.11531661,611.375,0.611375,0.0027400539619846,0,-0.00115777987582816,0.00389783383781277,0.734081579835572,"NP","K202"
"106","K202c_3103D",161.778350719375,-0.00687166725909018,30.4221791985611,"K202c","K2","3103D",31,"dark","T2",19.11531661,611.375,0.611375,-0.00420116557052626,0,-0.00107404755255364,-0.00312711801797262,-0.588932168605154,"R","K202"
"107","K202c_3205",126.940958040069,0.00151061111023663,31.293244621896,"K202c","K2","3205",32,"light","T2",19.11531661,611.375,0.611375,0.000923549867520919,0,-0.00221215997102705,0.00313570983854797,0.590550271757841,"NP","K202"
"108","K202c_3205D",126.044597319253,-0.00641458464861505,31.3506593277413,"K202c","K2","3205D",32,"dark","T2",19.11531661,611.375,0.611375,-0.00392171668954703,0,-0.00191317222818563,-0.0020085444613614,-0.378270483739638,"R","K202"
"109","K202c_3306",116.704987897188,0.000835037960145549,32.6118238058855,"K202c","K2","3306",33,"light","T2",19.11531661,611.375,0.611375,0.000510521332883985,0,-0.00120987816701275,0.00172039949989674,0.324003955884687,"NP","K202"
"110","K202c_3306D",115.365810710209,-0.00511839245182696,32.4975356747799,"K202c","K2","3306D",33,"dark","T2",19.11531661,611.375,0.611375,-0.00312925718523571,0,-0.000784077828022438,-0.00234517935721327,-0.44166915245082,"R","K202"
"111","K202c_3402",159.111343483861,-0.00107700548515408,33.1977774451845,"K202c","K2","3402",34,"light","T2",19.11531661,611.375,0.611375,-0.000658454228486077,0,-0.00145289626459567,0.000794442036109593,0.149617784959855,"NP","K202"
"112","K202c_3402D",156.657526079511,-0.00454043660505465,33.2095080591304,"K202c","K2","3402D",34,"dark","T2",19.11531661,611.375,0.611375,-0.00277590942941529,0,-0.00070330612655222,-0.00207260330286307,-0.390334726990799,"R","K202"
"113","K202d_2705",164.203823137701,0.0143643385042692,26.3402042856596,"K202d","K2","2705",27,"light","T2",55.44963104,605.25,0.60525,0.00869401587970894,0,-0.000462089919261051,0.00915610579896999,0.594449056883968,"NP","K202"
"114","K202d_2705D",171.294179076273,-0.0109948955808417,26.2962304671643,"K202d","K2","2705D",27,"dark","T2",55.44963104,605.25,0.60525,-0.00665466055030445,0,-0.000412565460653462,-0.00624209508965099,-0.4052604481089,"R","K202"
"115","K202d_2806",165.761189937369,0.0113641798955183,27.3998401005501,"K202d","K2","2806",28,"light","T2",55.44963104,605.25,0.60525,0.00687816988176245,0,-0.000995615818379439,0.00787378570014189,0.511195980728221,"NP","K202"
"116","K202d_2806D",168.624711867235,-0.0128409530439392,27.3077752124813,"K202d","K2","2806D",28,"dark","T2",55.44963104,605.25,0.60525,-0.0077719868298442,0,-0.0010056114985702,-0.006766375331274,-0.439298706514646,"R","K202"
"117","K202d_2902",236.636280898854,0.0174222513374846,28.5864101907629,"K202d","K2","2902",29,"light","T2",55.44963104,605.25,0.60525,0.0105448176220126,0,-4.7492723859055e-05,0.0105923103458716,0.687692894072281,"NP","K202"
"118","K202d_2902D",243.895439005006,-0.0120090026085171,28.5501396715566,"K202d","K2","2902D",29,"dark","T2",55.44963104,605.25,0.60525,-0.00726844882880498,0,-3.71346155437918e-05,-0.00723131421326118,-0.469484299164423,"R","K202"
"119","K202d_3003",163.642208241265,0.00985208318699415,29.275834969469,"K202d","K2","3003",30,"light","T2",55.44963104,605.25,0.60525,0.00596297334892821,0,-0.00198524759884566,0.00794822094777387,0.516028598843963,"NP","K202"
"120","K202d_3003D",166.204316615277,-0.0171157852974185,29.2994002803153,"K202d","K2","3003D",30,"dark","T2",55.44963104,605.25,0.60525,-0.0103593290512625,0,-0.00186499962690864,-0.00849432942435391,-0.551484028912919,"R","K202"
"121","K202d_3105",143.524241293326,0.013438795940948,29.8475510443882,"K202d","K2","3105",31,"light","T2",55.44963104,605.25,0.60525,0.00813383124325878,0,-0.00146388082624255,0.00959771206950133,0.623119808052104,"NP","K202"
"122","K202d_3105D",148.429536764612,-0.0156719582017347,30.007534856465,"K202d","K2","3105D",31,"dark","T2",55.44963104,605.25,0.60525,-0.00948545270159996,0,-0.00109415023775525,-0.0083913024638447,-0.544795128538351,"R","K202"
"123","K202d_3201",184.997134591883,0.018603835587508,31.4609624702496,"K202d","K2","3201",32,"light","T2",55.44963104,605.25,0.60525,0.0112599714893392,0,-0.00090969703832526,0.0121696685276645,0.790100959697785,"NP","K202"
"124","K202d_3201D",193.705245320807,-0.015973166273876,31.4500809633122,"K202d","K2","3201D",32,"dark","T2",55.44963104,605.25,0.60525,-0.00966775888726342,0,-0.000652855648792728,-0.0090149032384707,-0.585281652011052,"R","K202"
"125","K202d_3302",152.987296358223,0.00701151688045379,32.544338030735,"K202d","K2","3302",33,"light","T2",55.44963104,605.25,0.60525,0.00424372059189466,0,-0.00156549097717531,0.00580921156906997,0.377156010895107,"NP","K202"
"126","K202d_3302D",144.340692443192,-0.0153423329573399,32.4353684498518,"K202d","K2","3302D",33,"dark","T2",55.44963104,605.25,0.60525,-0.00928594702242998,0,-0.00112683759479283,-0.00815910942763715,-0.529720277458743,"R","K202"
"127","K202d_3404",142.130400413875,-0.00582836065781474,33.1098707728305,"K202d","K2","3404",34,"light","T2",55.44963104,605.25,0.60525,-0.00352761528814237,0,-0.00181606813952295,-0.00171154714861942,-0.111120121441117,"NP","K202"
"128","K202d_3404D",132.468478854678,-0.014003822447066,33.1249675296596,"K202d","K2","3404D",34,"dark","T2",55.44963104,605.25,0.60525,-0.00847581353608671,0,-0.00116691317298271,-0.007308900363104,-0.474521485782178,"R","K202"
"129","K203a_2702",157.655089478479,0.00651301587186133,26.4367641579402,"K203a","K2","2702",27,"light","T3",32.04335527,610,0.61,0.00397293968183541,0,-0.000135856160381457,0.00410879584221687,0.461614113358134,"NP","K203"
"130","K203a_2702D",161.102463193093,-0.00596260104863476,26.4007386948596,"K203a","K2","2702D",27,"dark","T3",32.04335527,610,0.61,-0.0036371866396672,0,-0.000191109202701504,-0.0034460774369657,-0.387159168212677,"R","K203"
"131","K203a_2803",177.941006129997,0.00643120402191702,27.1939769047726,"K203a","K2","2803",28,"light","T3",32.04335527,610,0.61,0.00392303445336938,0,-0.000501760915779508,0.00442479536914889,0.497115960382884,"NP","K203"
"132","K203a_2803D",181.088433942583,-0.00696423929184477,27.1785109113861,"K203a","K2","2803D",28,"dark","T3",32.04335527,610,0.61,-0.00424818596802531,0,-0.000548119209807916,-0.00370006675821739,-0.415694305959696,"R","K203"
"133","K203a_2905",184.466748829419,0.00744089875557034,28.3166720309682,"K203a","K2","2905",29,"light","T3",32.04335527,610,0.61,0.00453894824089791,0,-0.00149487215639374,0.00603382039729164,0.677886358879106,"NP","K203"
"134","K203a_2905D",186.921072127639,-0.00807147982076489,28.2982002209693,"K203a","K2","2905D",29,"dark","T3",32.04335527,610,0.61,-0.00492360269066658,0,-0.000930057451079428,-0.00399354523958715,-0.448665963391597,"R","K203"
"135","K203a_3006",152.772558995856,-0.00109713808572573,29.3736393295892,"K203a","K2","3006",30,"light","T3",32.04335527,610,0.61,-0.000669254232292696,0,-0.000931597916251133,0.000262343683958437,0.0294737318951922,"NP","K203"
"136","K203a_3006D",148.463131379729,-0.00910566877773222,29.3021256812379,"K203a","K2","3006D",30,"dark","T3",32.04335527,610,0.61,-0.00555445795441666,0,-0.00082664322546101,-0.00472781472895565,-0.531159514377544,"R","K203"
"137","K203a_3102",171.237440815237,0.00996886264079536,30.4262986842723,"K203a","K2","3102",31,"light","T3",32.04335527,610,0.61,0.00608100621088517,0,-0.00102351146105465,0.00710451767193983,0.798176826473871,"NP","K203"
"138","K203a_3102D",175.779887676135,-0.0104272188847651,30.5174302450644,"K203a","K2","3102D",31,"dark","T3",32.04335527,610,0.61,-0.00636060351970673,0,-0.00104742878541714,-0.00531317473428959,-0.59692341461352,"R","K203"
"139","K203a_3204",143.935216259839,0.0049654651593845,31.389791091434,"K203a","K2","3204",32,"light","T3",32.04335527,610,0.61,0.00302893374722454,0,-0.0017948350809973,0.00482376882822184,0.541939744926051,"NP","K203"
"140","K203a_3204D",142.902717307717,-0.00986749035853594,31.4424936926557,"K203a","K2","3204D",32,"dark","T3",32.04335527,610,0.61,-0.00601916911870692,0,-0.00110786857695574,-0.00491130054175118,-0.551773739089597,"R","K203"
"141","K203a_3305",121.083113790686,0.000783197363258956,32.4266128609342,"K203a","K2","3305",33,"light","T3",32.04335527,610,0.61,0.000477750391587963,0,-0.00150263552007718,0.00198038591166514,0.222491971328273,"NP","K203"
"142","K203a_3305D",117.445086915695,-0.0084009910702832,32.4621031199583,"K203a","K2","3305D",33,"dark","T3",32.04335527,610,0.61,-0.00512460455287275,0,-0.00107802483388282,-0.00404657971898994,-0.454624269700074,"R","K203"
"143","K203a_3401",165.423662913794,-0.0019754347762384,33.1084862034188,"K203a","K2","3401",34,"light","T3",32.04335527,610,0.61,-0.00120501521350542,0,-0.000490967835114409,-0.000714047378391014,-0.0802216416023792,"NP","K203"
"144","K203a_3401D",161.55894457108,-0.00746822560035109,33.1338410649032,"K203a","K2","3401D",34,"dark","T3",32.04335527,610,0.61,-0.00455561761621416,0,-0.000508912799752057,-0.00404670481646211,-0.454638324124026,"R","K203"
"145","K203b_2701",171.806870675934,0.0066660007994346,26.2704818535521,"K203b","K2","2701",27,"light","T3",26.00420606,610.5,0.6105,0.00406959348805483,0,-0.000187505895854018,0.00425709938390884,0.589349190154504,"NP","K203"
"146","K203b_2701D",176.035488259149,-0.00581442857152371,26.3013809844891,"K203b","K2","2701D",27,"dark","T3",26.00420606,610.5,0.6105,-0.00354970864291523,0,-0.000287796468557096,-0.00326191217435813,-0.451576325791093,"R","K203"
"147","K203b_2802",203.906302835161,0.00733747915481567,26.923023224819,"K203b","K2","2802",28,"light","T3",26.00420606,610.5,0.6105,0.00447953102401496,0,-0.000365869882294279,0.00484540090630924,0.670793148710854,"NP","K203"
"148","K203b_2802D",207.301272632298,-0.00694121548450255,27.0271511081974,"K203b","K2","2802D",28,"dark","T3",26.00420606,610.5,0.6105,-0.0042376120532888,0,-0.000375730661258028,-0.00386188139203078,-0.534635550081116,"R","K203"
"149","K203b_2904",196.77232195204,0.00729872663187475,28.62893614213,"K203b","K2","2904",29,"light","T3",26.00420606,610.5,0.6105,0.00445587260875954,0,-0.00020282988285513,0.00465870249161467,0.644946780190712,"NP","K203"
"150","K203b_2904D",201.327089401119,-0.00614841129807882,28.4252905856308,"K203b","K2","2904D",29,"dark","T3",26.00420606,610.5,0.6105,-0.00375360509747712,0,-0.000165348491288695,-0.00358825660618843,-0.496755169239662,"R","K203"
"151","K203b_3005",125.136761183357,-0.00169098012382897,29.2476776312544,"K203b","K2","3005",30,"light","T3",26.00420606,610.5,0.6105,-0.00103234336559759,0,-0.00244882350663001,0.00141648014103242,0.196096296727958,"NP","K203"
